timestamp,sensor_temperature,sensor_pressure,sensor_humidity,weather_temperature,weather_feels_like,weather_pressure,weather_humidity,weather_wind_speed,weather_wind_deg,weather_cloudiness,weather_description,weather_wind_direction,weather_max_temp,weather_min_temp,weather_rain_volume,weather_uv_index,weather_total_precipitation,weather_co,weather_gb_defra_index,weather_no2,weather_o3,weather_pm10,weather_pm2_5,weather_so2,weather_us_epa_index,Latitude,Longitude,Country
6/1/2023 8:30,26.39999962,1009.13,37.09999847,32.79,30.73,1009,20,1.37,130,37,scattered clouds,SE,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 9:00,26.5,1011.07,37,33.78,31.73,1009,20,1.38,129,37,scattered clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 9:30,27,1011.4,37.20000076,31.78,29.65,1010,17,5.27,199,100,overcast clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 10:00,27.10000038,1010,38.29999924,32.78,30.56,1010,17,5.27,199,100,overcast clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 10:30,27.29999924,1009.6,38.59999847,32.78,30.48,1010,15,8.41,193,100,overcast clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 11:00,27.5,1009.21,38.90000153,33.78,31.4,1010,15,8.41,193,100,overcast clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 11:30,27.70000076,1009,39.90000153,34.78,32.3,1010,14,7.71,225,100,overcast clouds,SW,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 12:00,27.79999924,1009.02,40.20000076,34.81,32.33,1010,14,7.66,225,100,overcast clouds,SSE,36.56,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 12:30,28,1008.93,40.09999847,38.78,36.41,1010,14,8.85,244,100,overcast clouds,SSE,38.04,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 13:00,28.10000038,1008.61,40.20000076,38.81,36.44,1010,14,8.81,244,100,overcast clouds,SSE,38.04,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 13:30,28.20000076,1008.63,40.09999847,38.78,36.41,1009,14,3.54,205,100,overcast clouds,SSE,38.78,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 14:00,28.29999924,1010.86,39.79999924,38.78,36.41,1009,14,3.54,204,100,overcast clouds,SSE,38.78,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 14:30,28.39999962,1010.89,39.20000076,38.78,36.41,1009,14,3.54,204,100,overcast clouds,SSE,38.78,29.85,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 15:00,28.5,1010.76,40.79999924,31.78,29.58,1007,11,4.63,226,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 15:30,28.60000038,1010.39,41.40000153,32.78,30.42,1007,11,5.16,225,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 16:00,28.70000076,1009.88,42.70000076,32.75,30.39,1007,10,5.46,225,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 16:30,28.79999924,1009.48,44.5,32.78,30.42,1007,12,6.02,208,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 17:00,29.70000076,1009.54,42.79999924,32.78,30.42,1007,12,6.02,208,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 17:30,30.10000038,1009.65,43.79999924,32.78,30.42,1007,12,1.34,198,100,overcast clouds,SSW,37.64,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 18:00,29.60000038,1009.41,42.90000153,32.78,30.42,1007,12,1.34,198,100,overcast clouds,ENE,32.67,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 18:30,29.29999924,1009.85,44.90000153,30.78,28.78,1008,16,9.19,260,100,overcast clouds,ENE,32.45,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 19:00,29.20000076,1010.41,43.90000153,31.78,29.63,1008,16,9.19,260,100,overcast clouds,ENE,32.45,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 19:30,29.29999924,1010.57,42.79999924,30.78,28.89,1007,20,6.11,46,100,overcast clouds,ENE,32.45,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 20:00,30,1009.66,41.79999924,30.78,28.89,1007,20,6.11,46,100,overcast clouds,ENE,32.45,29.24,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 20:30,29.89999962,1009.55,41.5,30.78,29.27,1009,27,8.22,40,98,overcast clouds,NE,30.78,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 21:00,27,1009.75,39.90000153,30.79,29.28,1009,27,8.14,40,98,overcast clouds,NE,29.58,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 21:30,27.39999962,1010.52,36.5,30.78,30.01,1010,35,9.84,46,95,overcast clouds,NE,29.58,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 22:00,26.70000076,1010.9,36.59999847,30.78,30.01,1010,35,9.84,46,95,overcast clouds,NE,29.58,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 22:30,26.89999962,1011.45,37.90000153,30.78,30.12,1010,36,9,53,98,overcast clouds,NE,30.78,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 23:00,27.89999962,1012.01,39.20000076,30.78,30.12,1010,36,9,53,98,overcast clouds,NE,30.78,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/1/2023 23:30,28.39999962,1011.76,40,29.78,28.94,1010,35,7.89,52,98,overcast clouds,NE,29.78,27.18,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 0:00,29,1011.87,41.70000076,29.78,28.94,1010,35,7.89,52,98,overcast clouds,ESE,40.11,26.53,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 0:30,26.79999924,1011.34,37.79999924,29.78,28.77,1009,33,6.75,55,99,overcast clouds,ESE,40.11,26.53,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 1:00,28,1009.57,40.59999847,29.78,28.77,1009,33,6.75,55,99,overcast clouds,ESE,40.11,26.53,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 1:30,28.60000038,1006.86,42.70000076,29.78,28.7,1008,32,5.12,76,99,overcast clouds,ESE,40.11,26.53,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 2:00,29.79999924,1006.6,41.90000153,29.77,28.69,1008,32,5.16,76,99,overcast clouds,ESE,40.11,26.53,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 2:30,29.5,1006.31,41.20000076,29.78,28.48,1006,29,2.82,137,98,overcast clouds,SE,39.9,25.8,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 3:00,24.89999962,1006.41,41.20000076,30.78,29.42,1006,29,2.82,137,98,overcast clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 3:30,23.60000038,1006.53,40.79999924,30.79,29.28,1006,27,3.13,148,79,broken clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 4:00,26,1006.44,38.20000076,30.78,29.27,1006,27,3.13,149,79,broken clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 4:30,26.60000038,1006.2,40,30.77,29.19,1005,26,3.85,162,41,scattered clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 5:00,27,1006.03,42,30.78,29.2,1005,26,3.83,161,41,scattered clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 5:30,27.20000076,1005.94,42.59999847,30.78,29.08,1006,24,4.26,196,28,scattered clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 6:00,27.39999962,1006.14,43.20000076,30.78,29.08,1006,24,4.26,196,28,scattered clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 6:30,27.60000038,1006.27,44.40000153,31.78,29.95,1006,23,5.77,205,21,few clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 7:00,27.70000076,1006.53,44.70000076,31.81,29.98,1006,23,5.74,205,21,few clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 7:30,27.79999924,1006.89,44.40000153,31.78,29.77,1007,20,8.09,201,17,few clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 8:00,27.89999962,1007.13,44.40000153,33.78,31.73,1007,20,8.03,202,17,few clouds,SSW,40.57,26.35,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 8:30,28,1007.31,46.29999924,34.78,32.43,1007,16,11.29,199,17,few clouds,SSW,40.47,25.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 9:00,28,1007.52,47.09999847,34.78,32.43,1007,16,10.03,200,12,few clouds,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 9:30,28,1008.02,47.5,35.77,33.26,1008,14,10.57,213,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 10:00,28.10000038,1008.2,46.20000076,35.78,33.27,1008,14,10.56,213,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 10:30,28.10000038,1008.31,46.29999924,36.78,34.28,1008,14,9.51,227,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 11:00,28.20000076,1008.27,46.40000153,36.78,34.28,1008,14,9.51,227,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 11:30,28.29999924,1008.29,45.09999847,36.78,34.28,1008,14,7.82,241,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 12:00,28.89999962,1008.17,44.5,38.78,36.41,1008,14,7.82,241,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 12:30,29,1007.96,41.20000076,39.78,37.13,1008,12,8.33,244,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 13:00,29,1007.56,40.59999847,39.78,37.13,1008,12,8.33,244,0,clear sky,WSW,40.52,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 13:30,29,1007.32,42.90000153,40.81,37.79,1007,10,8.3,250,0,clear sky,WSW,40.78,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 14:00,29.20000076,1007.2,42.79999924,40.75,37.73,1007,10,8.31,251,0,clear sky,WSW,40.78,25.43,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 14:30,29.20000076,1007.27,42.5,40.78,37.57,1007,9,8.4,255,0,clear sky,WSW,40.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 15:00,29.29999924,1007.39,40.5,40.78,37.57,1007,9,8.81,258,0,clear sky,W,40.14,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 15:30,27.29999924,1007.28,40.79999924,40.78,37.57,1007,9,9.3,258,0,clear sky,W,40.14,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 16:00,25.60000038,1007.24,41.20000076,40.78,37.57,1007,9,9.3,258,0,clear sky,W,40.14,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 16:30,25.10000038,1007.37,41.79999924,40.79,37.57,1007,9,9.23,259,0,clear sky,W,40.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 17:00,24.79999924,1007.21,42,40.78,37.57,1007,9,9.24,259,0,clear sky,W,40.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 17:30,24.5,1007.09,41.5,40.78,37.76,1007,10,8.68,265,0,clear sky,W,40.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 18:00,32.09999847,1007.04,21.89999962,40.78,37.76,1007,10,8.68,265,0,clear sky,W,40.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 18:30,39.20000076,1007.54,15.10000038,39.78,36.955,1007,11,8.2,271,0,clear sky,W,37.65,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 19:00,39.20000076,1007.54,15.10000038,39.78,36.955,1007,11,8.2,271,0,clear sky,W,37.65,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 19:30,37.59999847,1008.31,17.60000038,38.75,36.06,1007,12,7.7,277,0,clear sky,W,37.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 20:00,37.59999847,1008.84,17.60000038,37.78,35.33,1008,14,5.58,283,0,clear sky,W,37.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 20:30,37,1009.31,18.39999962,37.78,35.33,1008,14,5.58,283,0,clear sky,W,37.78,25.62,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 21:00,36.70000076,1009.6,19.29999924,36.78,34.65,1009,17,5.38,275,0,clear sky,NW,32.57,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 21:30,36.40000153,1010.1,19.70000076,36.77,35.89,1010,24,8.25,306,37,scattered clouds,NW,32.57,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 22:00,35.79999924,1010.34,20.5,35.78,34.57,1010,24,8.22,306,38,scattered clouds,NW,31.91,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 22:30,35.29999924,1010.48,21.5,35.78,42.78,1012,53,8.79,316,39,scattered clouds,NW,35.78,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 23:00,35.29999924,1011.14,21.39999962,34.79,41.36,1012,53,8.79,316,39,scattered clouds,NW,34.78,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/2/2023 23:30,33.59999847,1011.43,25.5,34.78,41.78,1012,61,8.21,317,26,scattered clouds,NW,34.78,24.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 0:00,32.09999847,1011.66,32.09999847,30.78,34.62,1012,61,8.21,317,26,scattered clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 0:30,30.5,1011.73,40.09999847,29.79,32.63,1012,61,8.21,317,26,scattered clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 1:00,29.89999962,1011.88,44.5,27.78,29.78,1012,66,7.93,324,20,few clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 1:30,28.5,1011.95,48.5,27.78,30.25,1012,70,6.94,334,16,few clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 2:00,27.5,1011.98,52.09999847,26.78,28.49,1012,70,6.94,334,16,few clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 2:30,26.89999962,1012.12,53.59999847,25.78,26.29,1012,72,6.26,339,13,few clouds,NNW,34.61,21.11,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 3:00,25.60000038,1012.11,57.59999847,24.78,25.12,1012,69,6.18,343,13,few clouds,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 3:30,25.60000038,1011.87,59.09999847,23.78,24.04,1012,70,5.06,341,2,clear sky,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 4:00,25.39999962,1012.01,60,23.78,24.04,1012,70,5.06,341,2,clear sky,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 4:30,25.10000038,1012.15,62.59999847,23.78,24.07,1013,71,3.91,345,11,few clouds,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 5:00,24.60000038,1012.25,63.70000076,22.78,22.97,1013,71,3.91,345,11,few clouds,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 5:30,24.60000038,1012.44,64.40000153,22.78,23.02,1014,73,2.95,353,10,clear sky,N,34.7,21.16,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 6:00,23.79999924,1012.96,66.90000153,22.78,23.02,1014,73,2.95,353,10,clear sky,N,34.7,22.68,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 6:30,24.29999924,1013.55,64.80000305,22.77,23.01,1014,73,2.94,353,10,clear sky,N,34.67,22.6,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 7:00,24.60000038,1013.06,63.40000153,22.78,22.94,1014,70,4.02,355,9,clear sky,N,34.7,22.68,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 7:30,25.10000038,1013.8,59.5,23.78,23.81,1014,61,4.74,355,8,clear sky,N,34.7,22.68,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 8:00,25,1013.69,59.40000153,23.77,23.82,1015,62,4.76,354,8,clear sky,N,34.7,22.68,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 8:30,25.60000038,1014.06,56.59999847,23.78,23.55,1015,51,5.07,356,8,clear sky,N,34.7,22.68,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 9:00,25.5,1014.35,58.20000076,24.78,24.62,1014,50,4.81,6,31,scattered clouds,NNW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 9:30,25.39999962,1014.18,56.29999924,24.78,24.44,1015,43,3.49,357,0,clear sky,NNW,34.73,22.6,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 10:00,27.10000038,1014.28,49.79999924,24.78,24.44,1015,43,3.49,357,0,clear sky,NNW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 10:30,26.70000076,1014.35,49.90000153,24.79,24.24,1015,35,3.49,357,7,clear sky,NNW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 11:00,28.60000038,1014.73,46.70000076,26.77,26.44,1015,34,3.37,354,2,clear sky,NNW,34.73,22.6,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 11:30,27.60000038,1014.54,48.90000153,26.78,26.21,1014,28,3.1,345,5,clear sky,NNW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 12:00,28.29999924,1014.65,47.79999924,27.78,26.85,1014,28,3.1,345,5,clear sky,NW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 12:30,29.10000038,1014.78,44.5,27.78,26.68,1014,23,4.03,315,4,clear sky,NW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 13:00,29.10000038,1014.45,43,28.79,27.39,1014,23,4.05,315,4,clear sky,NW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 13:30,30.39999962,1014.27,38.29999924,28.78,27.3,1013,20,5.3,312,3,clear sky,NW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 14:00,30.39999962,1013.96,38,30.78,28.89,1013,20,5.3,312,3,clear sky,NW,34.76,22.67,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 14:30,31.70000076,1013.78,34.79999924,30.79,28.86,1013,19,5.6,310,4,clear sky,NW,34.58,21.97,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 15:00,31.75,1013.8,34.39999962,31.78,29.83,1013,21,6.35,308,8,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 15:30,31.89999962,1013.35,34.09999847,32.78,30.72,1013,20,6.24,311,7,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 16:00,32.90000153,1013.38,31.29999924,32.78,30.72,1013,20,6.24,311,7,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 16:30,34.79999924,1013.37,28.29999924,32.77,30.71,1013,20,6.32,315,3,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 17:00,35.59999847,1013.48,27.20000076,32.78,30.66,1013,19,6.31,315,3,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 17:30,35,1013.73,27.20000076,32.78,30.72,1013,20,6.03,322,2,clear sky,NW,33.2,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 18:00,32,1013.58,33.20000076,32.79,30.73,1013,20,6.03,322,2,clear sky,N,31.1,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 18:30,32,1013.72,33.20000076,32.78,30.79,1013,21,6.65,332,2,clear sky,N,31.1,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 19:00,31.79999924,1013.93,33.90000153,31.78,29.83,1013,21,6.65,332,2,clear sky,N,30.44,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 19:30,30.89999962,1014.15,34.09999847,31.78,29.95,1014,23,6.41,335,1,clear sky,N,31.78,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 20:00,30.29999924,1014.29,34.29999924,30.78,29.02,1014,23,6.41,335,1,clear sky,N,30.78,22.59,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 20:30,29.79999924,1014.08,39.90000153,30.78,29.51,1014,30,6.92,348,2,clear sky,NNW,30.78,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 21:00,28.89999962,1014.64,45.29999924,27.75,26.92,1014,30,6.9,347,2,clear sky,NNE,26.04,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 21:30,28.10000038,1015.01,49.5,27.78,27.75,1015,44,8.38,13,0,clear sky,NNE,26.04,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 22:00,27.39999962,1015.44,53.40000153,26.78,26.9,1015,44,8.38,13,0,clear sky,NNE,25.38,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 22:30,26.5,1015.51,56.09999847,26.78,27.27,1015,51,7.53,12,0,clear sky,NNE,26.78,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 23:00,26,1015.33,56.59999847,24.77,24.63,1015,51,7.52,12,0,clear sky,NNE,24.78,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/3/2023 23:30,25.39999962,1015.21,58.20000076,24.78,24.85,1015,59,7.29,16,0,clear sky,NNE,24.78,22.57,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 0:00,24.60000038,1014.92,62.5,23.78,23.75,1015,59,7.29,16,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 0:30,24.60000038,1014.75,62.40000153,22.78,22.76,1015,63,6.47,18,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 1:00,23.89999962,1014.51,67,22.78,22.76,1015,63,6.47,18,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 1:30,23.20000076,1014.13,72.19999695,22.77,22.8,1015,65,5.36,22,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 2:00,23.20000076,1014.13,72.19999695,22.77,22.8,1015,65,5.36,22,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 2:30,22.60000038,1013.75,73.69999695,22.78,22.94,1015,70,4.5,18,0,clear sky,NNE,34.95,20.21,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 3:00,22.60000038,1013.97,73.69999695,22.78,22.84,1015,66,4.67,27,3,clear sky,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 3:30,22.39999962,1014.03,74.19999695,21.78,21.82,1015,69,4.8,21,6,clear sky,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 4:00,21.89999962,1013.7,76.5,21.78,21.82,1015,69,4.8,21,6,clear sky,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 4:30,21.5,1013.73,78.19999695,21.78,21.89,1015,72,4.97,23,10,clear sky,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 5:00,21.5,1014.02,78.30000305,21.78,21.89,1015,72,4.97,23,10,clear sky,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 5:30,21.29999924,1014.2,78.19999695,21.78,21.92,1015,73,4.17,31,32,scattered clouds,NNE,34.91,20.09,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 6:00,21.29999924,1014.02,77.30000305,20.78,20.82,1015,73,4.17,31,32,scattered clouds,NNE,34.91,22.02,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 6:30,21.29999924,1014.07,77,20.78,20.74,1015,70,4.6,36,45,scattered clouds,NNE,34.91,22.02,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 7:00,21.60000038,1014.16,75,20.79,20.75,1015,70,4.6,36,45,scattered clouds,NNE,34.91,22.02,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 7:30,21.89999962,1014.46,74.09999847,21.78,21.58,1015,60,5.25,38,52,broken clouds,NNE,34.91,21.78,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 8:00,22.5,1014.77,70.90000153,21.77,21.6,1015,61,5.27,38,52,broken clouds,NNE,34.91,21.78,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 8:30,22.5,1014.77,70.90000153,21.77,21.6,1015,61,5.27,38,52,broken clouds,NNE,34.91,21.78,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 9:00,24.5,1014.85,61,21.26,20.75,1015,50,5.66,27,41,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 9:30,24.5,1014.9,61,22.78,22.13,1015,39,5.69,24,29,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 10:00,25,1014.72,57.79999924,22.78,22.13,1015,39,5.69,24,29,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 10:30,26.10000038,1014.59,54.90000153,24.78,24.12,1015,31,5.21,19,35,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 11:00,26.39999962,1014.8,52.20000076,26.78,26.32,1015,31,5.21,19,35,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
6/4/2023 11:30,27.20000076,1014.93,48.79999924,26.78,26.11,1014,25,5.14,8,26,scattered clouds,N,34.78,23.55,,,,,,,,,,,,29.944877,31.051934,Egypt
